date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,divCash,high,low,open,splitFactor,volume
2013-10-11,1.83,1.83,1.83,1.83,0,0.61,0.0,0.61,0.61,0.61,1.0,0
2013-10-14,1.818,1.83,1.818,1.83,299,0.606,0.0,0.61,0.606,0.61,1.0,900
2013-10-15,2.04,2.37,1.86,1.86,12652,0.68,0.0,0.79,0.62,0.62,1.0,37959
2013-10-16,2.34,2.4,2.1741,2.1741,25763,0.78,0.0,0.8,0.7247,0.7247,1.0,77292
2013-10-17,2.61,2.85,2.16,2.16,37083,0.87,0.0,0.95,0.72,0.72,1.0,111250
2013-10-18,2.9997,3.75,2.7303,2.82,111207,0.9999,0.0,1.25,0.9101,0.94,1.0,333622
2013-10-21,4.41,5.37,3.09,3.09,379596,1.47,0.0,1.79,1.03,1.03,1.0,1138791
2013-10-22,3.75,4.5,3.51,4.5,84336,1.25,0.0,1.5,1.17,1.5,1.0,253011
2013-10-23,3.21,3.72,3.15,3.72,54386,1.07,0.0,1.24,1.05,1.24,1.0,163161
2013-10-24,3.06,3.21,3.03,3.18,19340,1.02,0.0,1.07,1.01,1.06,1.0,58021
2013-10-25,3.0,3.42,3.0,3.0,35369,1.0,0.0,1.14,1.0,1.0,1.0,106110
2013-10-28,3.66,3.69,3.0603,3.15,46155,1.22,0.0,1.23,1.0201,1.05,1.0,138468
2013-10-29,4.08,4.32,3.6894,3.75,82904,1.36,0.0,1.44,1.2298,1.25,1.0,248714
2013-10-30,3.57,4.2,3.54,4.2,35478,1.19,0.0,1.4,1.18,1.4,1.0,106436
2013-10-31,3.36,3.57,3.24,3.57,30959,1.12,0.0,1.19,1.08,1.19,1.0,92879
2013-11-01,3.4497,3.54,3.3,3.36,13266,1.1499,0.0,1.18,1.1,1.12,1.0,39801
2013-11-04,3.27,3.45,3.15,3.39,11327,1.09,0.0,1.15,1.05,1.13,1.0,33983
2013-11-05,4.347,4.35,3.39,3.39,161633,1.449,0.0,1.45,1.13,1.13,1.0,484902
2013-11-06,4.02,4.62,3.81,4.44,133608,1.34,0.0,1.54,1.27,1.48,1.0,400827
2013-11-07,3.87,4.11,3.66,4.08,29696,1.29,0.0,1.37,1.22,1.36,1.0,89089
2013-11-08,3.84,4.02,3.75,4.02,12178,1.28,0.0,1.34,1.25,1.34,1.0,36535
2013-11-11,3.99,4.2,3.87,4.2,25266,1.33,0.0,1.4,1.29,1.4,1.0,75800
2013-11-12,3.99,4.05,3.9,4.05,11162,1.33,0.0,1.35,1.3,1.35,1.0,33487
2013-11-13,3.96,4.05,3.93,4.05,13484,1.32,0.0,1.35,1.31,1.35,1.0,40454
2013-11-14,4.68,4.77,3.93,3.93,108080,1.56,0.0,1.59,1.31,1.31,1.0,324242
2013-11-15,4.41,4.65,4.2,4.53,33357,1.47,0.0,1.55,1.4,1.51,1.0,100072
2013-11-18,4.41,4.65,4.41,4.59,33416,1.47,0.0,1.55,1.47,1.53,1.0,100249
2013-11-19,4.65,4.65,4.41,4.41,12958,1.55,0.0,1.55,1.47,1.47,1.0,38876
2013-11-20,4.53,4.77,4.53,4.71,25125,1.51,0.0,1.59,1.51,1.57,1.0,75376
2013-11-21,4.56,4.74,4.41,4.65,13694,1.52,0.0,1.58,1.47,1.55,1.0,41083
2013-11-22,4.41,4.74,4.41,4.59,5015,1.47,0.0,1.58,1.47,1.53,1.0,15046
2013-11-25,4.56,4.74,4.23,4.59,5966,1.52,0.0,1.58,1.41,1.53,1.0,17901
2013-11-26,4.2,4.56,4.05,4.3041,43859,1.4,0.0,1.52,1.35,1.4347,1.0,131580
2013-11-27,4.35,4.4055,4.26,4.4055,2259,1.45,0.0,1.4685,1.42,1.4685,1.0,6778
2013-11-29,4.1724,4.59,4.1724,4.32,17463,1.3908,0.0,1.53,1.3908,1.44,1.0,52390
2013-12-02,4.26,4.29,4.17,4.29,22939,1.42,0.0,1.43,1.39,1.43,1.0,68820
2013-12-03,4.2153,4.35,4.2153,4.35,9678,1.4051,0.0,1.45,1.4051,1.45,1.0,29035
2013-12-04,4.23,4.35,4.23,4.26,10233,1.41,0.0,1.45,1.41,1.42,1.0,30700
2013-12-05,4.317,4.41,4.2,4.23,4033,1.439,0.0,1.47,1.4,1.41,1.0,12102
2013-12-06,4.35,4.35,4.2,4.3197,43136,1.45,0.0,1.45,1.4,1.4399,1.0,129410
2013-12-09,3.96,4.59,3.93,4.35,103483,1.32,0.0,1.53,1.31,1.45,1.0,310451
2013-12-10,4.02,4.02,3.45,3.9303,30123,1.34,0.0,1.34,1.15,1.3101,1.0,90372
2013-12-11,3.87,3.99,3.72,3.99,19315,1.29,0.0,1.33,1.24,1.33,1.0,57947
2013-12-12,3.7503,3.9,3.66,3.72,6976,1.2501,0.0,1.3,1.22,1.24,1.0,20929
2013-12-13,3.912,3.93,3.81,3.81,2109,1.304,0.0,1.31,1.27,1.27,1.0,6330
2013-12-16,3.93,4.02,3.78,3.78,1783,1.31,0.0,1.34,1.26,1.26,1.0,5350
2013-12-17,3.93,4.05,3.9,4.02,3666,1.31,0.0,1.35,1.3,1.34,1.0,10999
2013-12-18,4.02,4.05,3.9003,3.9003,1681,1.34,0.0,1.35,1.3001,1.3001,1.0,5045
2013-12-19,4.0122,4.08,3.75,3.99,1403,1.3374,0.0,1.36,1.25,1.33,1.0,4212
2013-12-20,3.93,4.08,3.93,4.08,4821,1.31,0.0,1.36,1.31,1.36,1.0,14466
2013-12-23,4.08,4.08,3.9,3.93,2394,1.36,0.0,1.36,1.3,1.31,1.0,7183
2013-12-24,3.84,3.9003,3.81,3.9003,615,1.28,0.0,1.3001,1.27,1.3001,1.0,1848
2013-12-26,3.81,4.05,3.81,4.05,2418,1.27,0.0,1.35,1.27,1.35,1.0,7255
2013-12-27,3.96,4.08,3.75,4.02,20977,1.32,0.0,1.36,1.25,1.34,1.0,62934
